0.5,0,0.1,9.1,-37,-446
0.5,0,0.15,7.3,-29,-446
0.5,0,0.2,5.9,-23,-446
0.5,0,0.25,-11.8,66,-439
0.5,0,0.3,-15.3,86,-432
0.5,0,0.35,-18,98,-428
0.5,0,0.4,-20.7,113,-424
0.5,0,0.45,-21.9,121,-420
0.5,0,0.5,-24.2,132,-415
0.5,0,0.55,-25.2,137,-413
0.5,0,0.6,-27,145,-407
0.5,0,0.65,-28.4,150,-403
0.5,0,0.7,-28.7,152,-403
0.5,0,0.75,-30.5,160,-398
0.5,0,0.8,-31.4,165,-395
0.5,0,0.85,-32.4,172,-390
0.5,0,0.9,-33.9,177,-387
0.5,0,0.95,-35.1,183,-382
0.5,0,1,-36.2,187,-379
0.5,0,1.05,-36.8,191,-376
0.5,0,1.1,-38.9,199,-370
0.5,0,1.15,-39.7,204,-365
0.5,0,1.2,-41.5,212,-359
0.5,0,1.25,-42.9,217,-354
0.5,0,1.3,-44.4,222,-348
0.5,0,1.35,-45.8,228,-342
0.5,0,1.4,-47.1,233,-336
0.5,0,1.45,-48.4,240,-332
0.5,0,1.5,-50.3,244,-324
0.55,0,0,-22.9,141,-416
0.55,0.05,0,-21.9,137,-418
0.55,0.1,0,-21.9,137,-420
0.55,0.15,0,-21.7,136,-419
0.55,0.2,0,6.5,-6,-442
0.55,0.25,0,11,-27,-439
0.55,0.3,0,13.6,-37,-436
0.55,0.35,0,15.4,-46,-435
0.55,0.4,0,18.1,-63,-431
0.55,0.45,0,21,-75,-427
0.55,0.5,0,23.3,-87,-423
0.55,0.55,0,24.7,-95,-420
0.55,0.6,0,27.8,-106,-414
0.55,0.65,0,28.7,-111,-411
0.55,0.7,0,30.1,-116,-410
0.55,0.75,0,31.9,-126,-403
0.55,0.8,0,32.7,-130,-404
0.55,0.85,0,35,-138,-396
0.55,0.9,0,36,-142,-396
0.55,0.95,0,37.3,-148,-392
0.55,1,0,38.5,-151,-389
0.55,1.05,0,38.6,-153,-388
0.55,1.1,0,40.4,-159,-384
0.55,1.15,0,41.1,-161,-382
0.55,1.2,0,42.2,-166,-377
0.55,1.25,0,42.9,-168,-377
0.55,1.3,0,43.7,-171,-374
0.55,1.35,0,44.5,-174,-372
0.55,1.4,0,45.2,-177,-370
0.55,1.45,0,46,-180,-366
0.55,1.5,0,46.8,-182,-365
0.55,0,0,9,-39,-445
0.55,0,0.05,8.4,-36,-445
0.55,0,0.1,8.3,-34,-445
0.55,0,0.15,7.3,-29,-446
0.55,0,0.2,5.1,-22,-446
0.55,0,0.25,-10.6,61,-440
0.55,0,0.3,-14.5,82,-435
0.55,0,0.35,-16.9,94,-431
0.55,0,0.4,-19.9,110,-425
0.55,0,0.45,-21.2,117,-421
0.55,0,0.5,-23.6,129,-416
0.55,0,0.55,-24.7,133,-414
0.55,0,0.6,-26.7,142,-409
0.55,0,0.65,-27.9,148,-406
0.55,0,0.7,-28,151,-405
0.55,0,0.75,-29.5,155,-400
0.55,0,0.8,-30.9,161,-397
0.55,0,0.85,-32.2,169,-392
0.55,0,0.9,-33.2,173,-389
0.55,0,0.95,-34.9,182,-384
0.55,0,1,-35.7,185,-382
0.55,0,1.05,-36.7,187,-378
0.55,0,1.1,-38,194,-373
0.55,0,1.15,-39.2,199,-369
0.55,0,1.2,-40.5,207,-362
0.55,0,1.25,-41.8,214,-359
0.55,0,1.3,-43.1,216,-353
0.55,0,1.35,-45.8,228,-343
0.55,0,1.4,-46.6,231,-339
0.55,0,1.45,-47.4,236,-336
0.55,0,1.5,-49.2,241,-331
0.6,0,0,-21.4,135,-421
0.6,0.05,0,-21.2,131,-423
0.6,0.1,0,-20.6,130,-421
0.6,0.15,0,-20.7,130,-422
0.6,0.2,0,4,7,-443
0.6,0.25,0,9.4,-20,-443
0.6,0.3,0,11.7,-29,-438
0.6,0.35,0,13.6,-38,-436
0.6,0.4,0,16.9,-54,-433
0.6,0.45,0,18.9,-64,-429
0.6,0.5,0,21.4,-78,-428
0.6,0.55,0,23.1,-86,-424
0.6,0.6,0,25.6,-97,-419
0.6,0.65,0,27.3,-104,-414
0.6,0.7,0,28,-108,-414
0.6,0.75,0,30.6,-118,-408
0.6,0.8,0,31.2,-123,-406
0.6,0.85,0,32.9,-130,-404
0.6,0.9,0,34.4,-135,-401
0.6,0.95,0,35.8,-142,-395
0.6,1,0,37.3,-146,-394
0.6,1.05,0,37.3,-148,-393
0.6,1.1,0,39.1,-154,-388
0.6,1.15,0,39.6,-156,-386
0.6,1.2,0,41.1,-160,-383
0.6,1.25,0,41.6,-163,-381
0.6,1.3,0,42.4,-166,-380
0.6,1.35,0,42.9,-169,-377
0.6,1.4,0,43.7,-172,-375
0.6,1.45,0,45,-176,-372
0.6,1.5,0,45.7,-177,-369
0.6,0,0,8.7,-35,-446
0.6,0,0.05,7.6,-32,-448
0.6,0,0.1,7.3,-31,-447
0.6,0,0.15,6.5,-27,-447
0.6,0,0.2,5.8,-23,-447
0.6,0,0.25,-6.7,38,-444
0.6,0,0.3,-12.5,71,-439
0.6,0,0.35,-16.2,87,-432
0.6,0,0.4,-18.7,102,-428
0.6,0,0.45,-20.4,111,-425
0.6,0,0.5,-23.1,124,-420
0.6,0,0.55,-23.4,129,-418
0.6,0,0.6,-25.5,137,-411
0.6,0,0.65,-26.7,141,-409
0.6,0,0.7,-27.4,146,-407
0.6,0,0.75,-28.9,153,-402
0.6,0,0.8,-29.5,155,-401
0.6,0,0.85,-31.2,164,-396
0.6,0,0.9,-32.4,167,-393
0.6,0,0.95,-33.2,172,-390
0.6,0,1,-34.6,179,-385
0.6,0,1.05,-34.9,182,-384
0.6,0,1.1,-36.5,188,-379
0.6,0,1.15,-36.7,190,-377
0.6,0,1.2,-38.9,200,-370
0.6,0,1.25,-40.2,205,-366
0.6,0,1.3,-41,208,-363
0.6,0,1.35,-42.3,216,-357
0.6,0,1.4,-43.9,219,-351
0.6,0,1.45,-45,226,-347
0.6,0,1.5,-46,231,-343
0.65,0,0,-21.4,131,-422
0.65,0.05,0,-20.3,127,-425
0.65,0.1,0,-19.9,126,-425
0.65,0.15,0,-20.3,126,-426
0.65,0.2,0,2.9,11,-445
0.65,0.25,0,9.4,-17,-444
0.65,0.3,0,10.6,-26,-441
0.65,0.35,0,12.5,-34,-439
0.65,0.4,0,16.5,-51,-435
0.65,0.45,0,17.3,-58,-433
0.65,0.5,0,20.6,-74,-429
0.65,0.55,0,22.2,-82,-427
